201401,USMD,CRIMINAL
201401,USTX,CULPRIT
201401,USCT,GANG
201401,USPA,CRIMINAL
201401,USCA,GANG
201401,USOR,DEALER
201401,USLA,CRIMINAL
201401,USID,CRIMINAL
201401,USCA,BANDIT
201401,USCO,DEALER
201401,USCO,CRIMINAL
201401,USNV,MOBSTER
201401,USCA,GANG
201401,USOR,CRIMINAL
201401,USID,GANG
201401,USCA,CRIMINAL
201401,USIN,CRIMINAL
201401,USOK,DEALER
201401,USDC,CRIMINAL
201401,USFL,THIEVES
201401,USFL,PERPETRATOR
201401,USSC,ROBBER
201401,USMI,THIEF
201401,USOH,DEALER
201401,USPA,DEALER
201401,USTN,CRIMINAL
201401,USMA,CRIMINAL
201401,USMO,BURGLAR
201401,USTX,BANDIT
201401,USWV,OUTLAW
201401,USMI,CRIMINAL
201401,USFL,CRIMINAL
201401,USNY,CRIMINAL
201401,USCA,CRIMINAL
201401,USDC,CRIMINAL
201401,USMI,CRIMINAL
201401,USTX,CRIMINAL
201401,USPA,CRIMINAL
201401,USOR,ARSONIST
201401,USPA,CRIMINAL
201401,USOH,CRIMINAL
201401,USNY,CARTEL
201401,USKS,CRIMINAL
201401,USCO,FELON
201401,USNV,CRIMINAL
201401,USTX,DEALER
201401,USME,ARSONIST
201401,USNE,CRIMINAL
201401,USCO,CRIMINAL
201401,USSC,ASSAILANT
201401,USFL,GANG
201401,USTX,CRIMINAL
201401,USCT,CRIMINAL
201401,USNC,RUNNER
201401,USDC,ILLEGAL IMMIGRANT
201401,USDC,CRIMINAL
201401,USVA,DEALER
201401,USAZ,ASSAILANT
201401,USNY,CRIMINAL
201401,USNJ,CRIMINAL
201401,USMN,CRIMINAL
201401,USNE,ILLEGAL IMMIGRANT
201401,USCA,CRIMINAL
201401,USPA,CRIMINAL
201401,USFL,CRIMINAL
201401,USCA,CONVICTS
201401,USAL,THIEVES
201401,USLA,CRIMINAL
201401,USAK,CRIMINAL
201401,USWV,CRIMINAL
201401,USGA,CRIMINAL
201401,USNY,CRIMINAL
201401,USTX,RUNNER
201401,USCO,GANG
201401,USPA,CRIMINAL
201401,USMA,GANG
201401,USTX,CRIMINAL
201401,USMN,CRIMINAL
201401,USCA,PERPETRATOR
201401,USMD,BURGLAR
201401,USCA,CRIMINAL
201401,USIL,ILLEGAL IMMIGRANT
201401,USIL,DEALER
201401,USIN,CRIMINAL
201401,USGA,CRIMINAL
201401,USMA,GANG
201401,USSC,DEALER
201401,USWI,CRIMINAL
201401,USDC,DEALER
201401,USNY,ASSAILANT
201401,USNY,CRIMINAL
201401,USMT,CRIMINAL
201401,USTX,DEALER
201401,USGA,GANG
201401,USCA,GANG
201401,USMI,DEALER
201401,USCA,CONMAN
201401,USTX,CRIMINAL
201401,USMT,CRIMINAL
201401,USCA,GANG
201401,USID,CRIMINAL
201401,USTX,CRIMINAL
201401,USNC,GANG
201401,USCA,ARSONIST
201401,USNY,BANDIT
201401,USNM,CULPRIT
201401,USMT,CRIMINAL
201401,USDC,KILLERS
201401,USCA,SERIAL KILLER
201401,USME,CONVICTS
201401,USNV,PIRATE
201401,USIL,TRAFFICKER
201401,USNC,PIRATE
201401,USAZ,SMUGGLER
201401,USPA,CRIMINAL
201401,USCA,BANDIT
201401,USKY,CRIMINAL
201401,USOK,BURGLAR
201401,USID,GANG
201401,USCT,CRIMINAL
201401,USVA,DEALER
201401,USMD,DEALER
201401,USIN,CONVICTS
201401,USCA,GANG
201401,USNY,CRIMINAL
201401,USMA,GANG
201401,USIN,CRIMINAL
201401,USDC,CRIMINAL
201401,USMN,THIEF
201401,USCA,CRIMINAL
201401,USCT,CRIMINAL
201401,USNV,GANG
201401,USNC,CRIMINAL
201401,USMA,CROOK
201401,USFL,CRIMINAL
201401,USNY,DRUG DEALER
201401,USFL,CRIMINAL
201401,USUT,KIDNAPPER
201401,USTN,CRIMINAL
201401,USDC,FELON
201401,USDC,GANG
201401,USNM,BURGLAR
201401,USIN,FELON
201401,USNM,CRIMINAL
201401,USNY,MUGGER
201401,USOH,ASSAILANT
201401,USIN,GANGSTER
201401,USNC,CRIMINAL
201401,USHI,PROSTITUTE
201401,USFL,GANG
201401,USNV,MOBSTER
201401,USCA,CRIMINAL
201401,USVA,CRIMINAL
201401,USNC,CRIMINAL
201401,USNV,CRIMINAL
201401,USNY,CRIMINAL
201401,USOH,CRIMINAL
201401,USCA,ARSONIST
201401,USCA,GANG
201401,USOH,CRIMINAL
201401,USOH,CRIMINAL
201401,USMN,DEALER
201401,USTX,DEALER
201401,USLA,DEALER
201401,USIN,CRIMINAL
201401,USFL,OUTLAW
201401,USID,CRIMINAL
201401,USCA,CRIMINAL
201401,USPA,CRIMINAL
201401,USDC,GANG
201401,USMO,SERIAL KILLER
201401,USCA,GANG
201401,USCA,PERPETRATOR
201401,USID,CRIMINAL
201401,USDC,CRIMINAL
201401,USNY,ORGANIZED CRIME
201401,USFL,OUTLAW
201401,USMA,CRIMINAL
201401,USFL,DEALER
201401,USOR,SERIAL KILLER
201401,USSC,CRIMINAL
201401,USVA,CRIMINAL
201401,USLA,SERIAL KILLER
201401,USIA,CRIMINAL
201401,USCA,GANG
201401,USKY,DEALER
201401,USDC,MAFIA
201401,USLA,SMUGGLER
201401,USNJ,CRIMINAL
201401,USTX,CRIMINAL
201401,USVT,CRIMINAL
201401,USNM,BURGLAR
201401,USOK,THIEF
201401,USVT,CRIMINAL
201401,USPA,OUTLAW
201401,USOH,DEALER
201401,USDC,DEALER
201401,USFL,ROBBER
201401,USMN,FELON
201401,USIA,CRIMINAL
201401,USMA,DEALER
201401,USNY,CRIMINAL
201401,USKY,CRIMINAL
201401,USOR,CRIMINAL
201401,USDC,CRIMINAL
201401,USCT,CRIMINAL
201401,USTX,ASSAILANT
201401,USIN,CRIMINAL
201401,USID,GANG
201401,USOH,TRAFFICKER
201401,USFL,GANG
201401,USDC,DEALER
201401,USAK,RUMRUNNER
201401,USIL,GANG
201401,USIL,GANG
201401,USNJ,ILLEGAL IMMIGRANT
201401,USFL,CRIMINAL
201401,USCA,CONMAN
201401,USDC,ASSAILANT
201401,USNE,CULPRIT
201401,USCA,GANG
201401,USMI,CRIMINAL
201401,USFL,BURGLAR
201401,USAK,BUCCANEER
201401,USCT,CRIMINAL
201401,USDC,WHORE
201401,USMI,DEALER
201401,USIL,BURGLAR
201401,USSC,CRIMINAL
201401,USCA,ROBBER
201401,USUT,CRIMINAL
201401,USSC,ASSAILANT
201401,USMN,CRIMINAL
201401,USIL,DEALER
201401,USVA,CRIMINAL
201401,USCA,CRIMINAL
201401,USOK,CRIMINAL
201401,USIA,CRIMINAL
201401,USMN,CRIMINAL
201401,USCO,CRIMINAL
201401,USCA,ARSONIST
201401,USCA,ARSONIST
201401,USNE,CRIMINAL
201401,USDC,RUNNER
201401,USPA,DEALER
201401,USPA,DEALER
201401,USTX,MUGGER
201401,USMN,CRIMINAL
201401,USMT,CRIMINAL
201401,USNY,CRIMINAL
201401,USIN,KILLERS
201401,USPA,CRIMINAL
201401,USMN,THIEF
201401,USMD,CRIMINAL
201401,USCT,CRIMINAL
201401,USMA,CRIMINAL
201401,USMA,GANG
201401,USMD,ORGANIZED CRIME
201401,USPA,PAEDOPHILE
201401,USFL,OUTLAW
201401,USDC,THIEVES
201401,USWI,CRIMINAL
201401,USVA,DRUG DEALER
201401,USNJ,DEALER
201401,USNY,ASSAILANT
201401,USTX,CRIMINAL
201401,USTX,CRIME SYNDICATE
201401,USCA,ARSONIST
201401,USDC,ILLEGAL IMMIGRANT
201401,USVA,CRIMINAL
201401,USCA,ORGANIZED CRIME
201401,USKY,CRIMINAL
201401,USNY,GANG
201401,USMA,CRIMINAL
201401,USFL,ROBBER
201401,USWI,ROBBER
201401,USND,DRUG DEALER
201401,USGA,DEALER
201401,USDC,CRIMINAL
201401,USNH,CRIMINAL
201401,USNE,RUNNER
201401,USPA,CONVICTS
201401,USTX,CRIMINAL
201401,USSC,ASSAILANT
201401,USCA,DEALER
201401,USCA,PIRATE
201401,USMD,CRIMINAL
201401,USUT,ABDUCTOR
201401,USCA,GANG
201401,USMD,CRIMINAL
201401,USCO,TRAFFICKER
201401,USAZ,CRIMINAL
201401,USLA,BANDIT
201401,USTX,CRIMINAL
201401,USMO,SERIAL KILLER
201401,USPA,DEALER
201401,USIL,GANG
201401,USTN,DEALER
201401,USAK,BUCCANEER
201401,USTX,CRIMINAL
201401,USVA,DRUG DEALER
201401,USMD,CARTEL
201401,USLA,CRIMINAL
201401,USDC,CRIMINAL
201401,USDC,THIEVES
201401,USUT,CRIMINAL
201401,USNC,THIEF
201401,USID,CRIMINAL
201401,USNJ,CULPRIT
201401,USOR,CRIMINAL
201401,USGA,CROOK
201401,USPA,CRIMINAL
201401,USIN,THIEF
201401,USMI,THIEF
201401,USNY,CRIMINAL
201401,USNH,LAWBREAKER
201401,USMI,CRIMINAL
201401,USCA,CRIMINAL
201401,USNC,CRIMINAL
201401,USMA,CRIMINAL
201401,USDC,CRIMINAL
201401,USCA,OUTLAW
201401,USUT,CRIMINAL
201401,USNM,CRIMINAL
201401,USNY,CRIMINAL
201401,USDC,PERPETRATOR
201401,USCO,DEALER
201401,USTX,CRIMINAL
201401,USNM,DEALER
201401,USNY,DEALER
201401,USNY,PERPETRATOR
201401,USID,CRIMINAL
201401,USMD,DEALER
201401,USPA,CRIMINAL
201401,USIL,MOBSTER
201401,USTN,CRIMINAL
201401,USCA,RUNNER
201401,USPA,CRIMINAL
201401,USVA,DRUG DEALER
201401,USOR,CRIMINAL
201401,USOH,CONVICTS
201401,USCA,THIEVES
201401,USNC,DEALER
201401,USFL,CRIMINAL
201401,USMA,THIEF
201401,USSC,CRIMINAL
201401,USOK,GANG
201401,USDE,PEDOPHILE
201401,USVA,ILLEGAL IMMIGRANT
201401,USDC,CRIMINAL
201401,USCA,CONVICTS
201401,USMA,CRIMINAL
201401,USMN,CRIMINAL
201401,USCA,ILLEGAL IMMIGRANT
201401,USNJ,CRIMINAL
201401,USTN,CRIMINAL
201401,USVA,PIRATE
201401,USNY,CRIMINAL
201401,USTX,RUNNER
201401,USMN,THIEF
201401,USWV,DEALER
201401,USWY,CRIMINAL
201401,USNY,ILLEGAL IMMIGRANT
201401,USPA,ROBBER
201401,USPA,CRIMINAL
201401,USPA,BURGLAR
201401,USOH,CRIMINAL
201401,USLA,BANDIT
201401,USKS,CRIMINAL
201401,USTN,CRIMINAL
201401,USMD,ORGANIZED CRIME
201401,USAR,RUNNER
201401,USOR,CRIMINAL
201401,USVT,CRIMINAL
201401,USLA,BANDIT
201401,USLA,DEALER
201401,USLA,CRIMINAL
201401,USTX,ROBBER
201401,USNY,GANG
201401,USNY,CRIMINAL
201401,USWI,CRIMINAL
201401,USTN,FELON
201401,USNY,CROOK
201401,USCA,CRIMINAL
201401,USNJ,DEALER
201401,USOR,CRIMINAL
201401,USKS,CRIMINAL
201401,USID,CRIMINAL
201401,USTN,FELON
201401,USNH,CRIMINAL
201401,USNY,THIEVES
201401,USCO,CRIMINAL
201401,USPA,CRIMINAL
201401,USCA,CRIMINAL
201401,USMN,DEALER
201401,USPA,ROBBER
201401,USMN,THIEF
201401,USDC,CRIMINAL
201401,USFL,ROBBER
201401,USID,THIEVES
201401,USMI,HUMAN TRAFFICKER
201401,USID,CRIMINAL
201401,USWI,ILLEGAL IMMIGRANT
201401,USTX,CRIMINAL
201401,USPA,CRIMINAL
201401,USID,GANG
201401,USWI,DEALER
201401,USKS,CRIMINAL
201401,USNY,RUNNER
201401,USME,CRIMINAL
201401,USNY,LAWBREAKER
201401,USIL,RUNNER
201401,USOH,CRIMINAL
201401,USRI,ROBBER
201401,USTX,CRIMINAL
201401,USTX,ASSAILANT
201401,USIL,FELON
201401,USPA,CRIMINAL
201401,USMO,FELON
201401,USPA,CULPRIT
201401,USCA,CRIMINAL
201401,USNC,CRIMINAL
201401,USMD,CULPRIT
201401,USPA,CRIMINAL
201401,USFL,CONMAN
201401,USIL,RUNNER
201401,USDC,LAWBREAKER
201401,USFL,THIEF
201401,USME,GANG
201401,USCA,PERPETRATOR
201401,USMN,CRIMINAL
201401,USNE,CRIMINAL
201401,USIL,FELON
201401,USVT,DEALER
201401,USMA,SHOPLIFTER
201401,USFL,OUTLAW
201401,USIL,ASSAILANT
201401,USTX,GANG
201401,USMA,FORGER
201401,USID,GANG
201401,USIL,CONVICTS
201401,USGA,BURGLAR
201401,USCA,PIRATE
201401,USVT,BURGLAR
201401,USCA,ILLEGAL IMMIGRANT
201401,USCA,GANG
201401,USFL,CRIMINAL
201401,USKS,RUNNER
201401,USCA,CRIMINAL
201401,USMO,CRIMINAL
201401,USME,CRIMINAL
201401,USIN,CRIMINAL
201401,USNM,CRIMINAL
201401,USAZ,SHOPLIFTER
201401,USSC,SHOPLIFTER
201401,USCA,GANG
201401,USTX,CRIMINAL
201401,USGA,CRIMINAL
201401,USUT,ABDUCTOR
201401,USWV,SNATCHER
201401,USTX,DEALER
201401,USNY,BANDIT
201401,USPA,CRIMINAL
201401,USTX,CRIMINAL
201401,USMI,CRIMINAL
201401,USTN,CRIMINAL
201401,USTX,CRIMINAL
201401,USNY,GANG
201401,USMD,CRIMINAL
201401,USAK,CRIMINAL
201401,USOH,FELON
201401,USND,CRIMINAL
201401,USNC,CRIMINAL
201401,USCA,BANDIT
201401,USAR,ROBBER
201401,USNY,PERPETRATOR
201401,USCA,CRIMINAL
201401,USNJ,CRIMINAL
201401,USNJ,MAFIA
201401,USWI,CRIMINAL
201401,USTX,RUNNER
201401,USTX,PIRATE
201401,USAK,BUCCANEER
201401,USKS,GANG
201401,USGA,ILLEGAL IMMIGRANT
201401,USOK,CRIMINAL
201401,USTX,GANG
201401,USFL,ILLEGAL IMMIGRANT
201401,USKY,FELON
201401,USTX,CRIMINAL
201401,USNJ,RUNNER
201401,USSD,CRIMINAL
201401,USTN,CRIMINAL
201401,USIA,CRIMINAL
201401,USWI,CRIMINAL
201401,USKY,CRIMINAL
201401,USTX,CRIMINAL
201401,USCT,CRIMINAL
201401,USMA,CRIMINAL
201401,USOH,CRIMINAL
201401,USDC,CRIMINAL
201401,USDC,CARTEL
201401,USIL,CRIMINAL
201401,USNH,CRIMINAL
201401,USVA,CRIMINAL
201401,USNH,ROBBER
201401,USTX,CULPRIT
201401,USDE,CRIMINAL
201401,USCA,GANG
201401,USOK,DEALER
201401,USND,CRIMINAL
201401,USNY,CRIMINAL
201401,USMA,RUNNER
201401,USDC,CRIMINAL
201401,USIL,GANG
201401,USNY,DEALER
201401,USPA,ORGANIZED CRIME
201401,USCA,GANGSTER
201401,USMA,CRIMINAL
201401,USNH,CRIMINAL
201401,USNY,RUNNER
201401,USMN,CRIMINAL
201401,USNM,GANG
201401,USNY,ORGANIZED CRIME
201401,USSC,CRIMINAL
201401,USFL,CRIMINAL
201401,USUT,BANDIT
201401,USWI,CRIMINAL
201401,USCA,DEALER
201401,USNJ,FELON
201401,USIL,CRIMINAL
201401,USAK,CRIMINAL
201401,USWV,DEALER
201401,USNV,DEALER
201401,USPA,CRIMINAL
201401,USKS,CRIMINAL
201401,USCA,DEALER
201401,USVA,CRIMINAL
201401,USIL,DEALER
201401,USMA,CRIMINAL
201401,USTX,ROBBER
201401,USCT,CRIMINAL
201401,USPA,CRIMINAL
201401,USNY,THIEVES
201401,USID,RUNNER
201401,USRI,KILLERS
201401,USGA,GANG
201401,USDC,CRIMINAL
201401,USIL,ROBBER
201401,USNH,CRIMINAL
201401,USIA,CRIMINAL
201401,USMN,FELON
201401,USNY,CRIMINAL
201401,USNM,CROOK
201401,USNY,CRIMINAL
201401,USNC,CRIMINAL
201401,USNV,CRIMINAL
201401,USTX,CRIMINAL
201401,USFL,BURGLAR
201401,USNC,CRIMINAL
201401,USKS,THIEVES
201401,USMD,CARTEL
201401,USIA,CRIMINAL
201401,USMI,DEALER
201401,USDE,CRIMINAL
201401,USWV,GANG
201401,USNY,ASSAILANT
201401,USCA,PIRATE
201401,USNY,CRIMINAL
201401,USTN,CRIMINAL
201401,USTX,CRIMINAL
201401,USNM,CRIMINAL
201401,USNY,CRIMINAL
201401,USCA,DEALER
201401,USNM,GANG
201401,USVA,RUNNER
201401,USTX,CRIMINAL
201401,USNH,THIEVES
201401,USOH,PERPETRATOR
201401,USNJ,CRIMINAL
201401,USME,CRIMINAL
201401,USLA,CRIMINAL
201401,USFL,CRIMINAL
201401,USCA,CRIMINAL
201401,USID,PERPETRATOR
201401,USOK,CRIMINAL
201401,USCA,CRIMINAL
201401,USTN,CRIMINAL
201401,USNE,CRIMINAL
201401,USNY,THIEVES
201401,USVA,TRAFFICKER
201401,USPA,BURGLAR
201401,USWI,KILLERS
201401,USUT,CRIMINAL
201401,USGA,FELON
201401,USID,CRIMINAL
201401,USDC,CRIMINAL
201401,USOH,CRIMINAL
201401,USCT,CRIMINAL
201401,USKS,GANG
201401,USIL,RUNNER
201401,USNY,CRIMINAL
201401,USOH,CRIMINAL
201401,USMI,CRIMINAL
201401,USNM,CRIMINAL
201401,USKY,FELON
201401,USUT,CRIMINAL
201401,USDC,CRIMINAL
201401,USNH,CRIMINAL
201401,USTX,CRIMINAL
201401,USUT,CRIMINAL
201401,USPA,OUTLAW
201401,USFL,BURGLAR
201401,USIA,CRIMINAL
201401,USFL,CRIMINAL
201401,USAL,GANG
201401,USPA,CRIMINAL
201401,USNY,BURGLAR
201401,USKY,GANG
201401,USFL,ROBBER
201401,USTX,ROBBER
201401,USCT,DEALER
201401,USMN,CRIMINAL
201401,USCA,ROBBER
201401,USTX,CRIMINAL
201401,USAK,BUCCANEER
201401,USVA,CRIMINAL
201401,USMA,CRIMINAL
201401,USNM,CRIMINAL
201401,USNM,CRIMINAL
201401,USDC,DEALER
201401,USIN,CRIMINAL
201401,USLA,CONVICTS
201401,USNE,RUNNER
201401,USOR,GANG
201401,USCA,DRUG DEALER
201401,USUT,THIEVES
201401,USOR,CROOK
201401,USSC,CRIMINAL
201401,USIN,CRIMINAL
201401,USNV,BURGLAR
201401,USPA,DEALER
201401,USIN,OUTLAW
201401,USTN,CRIMINAL
201401,USHI,ASSAILANT
201401,USNY,CRIMINAL
201401,USRI,ROBBER
201401,USIN,GANG
201401,USCT,CRIMINAL
201401,USOK,RUNNER
201401,USMI,CRIMINAL
201401,USCA,CRIMINAL
201401,USPA,CRIMINAL
201401,USNJ,RUNNER
201401,USMO,CRIMINAL
201401,USPA,ILLEGAL IMMIGRANT
201401,USTX,CRIMINAL
201401,USMO,CRIMINAL
201401,USCO,CRIMINAL
201401,USNH,CRIMINAL
201401,USOH,DEALER
201401,USMA,DRUG DEALER
201401,USCA,CRIMINAL
201401,USKS,GANG
201401,USIL,CRIMINAL
201401,USID,GANG
201401,USNE,RUNNER
201401,USOH,CRIMINAL
201401,USNY,CRIMINAL
201401,USKY,FELON
201401,USCA,BURGLAR
201401,USMD,GANG
201401,USAK,CRIMINAL
201401,USOH,CRIMINAL
201401,USNY,TRAFFICKER
201401,USMI,CRIMINAL
201401,USOR,CRIMINAL
201401,USWV,CRIMINAL
201401,USNY,GANG
201401,USWI,CRIMINAL
201401,USLA,SHOPLIFTER
201401,USAR,THIEVES
201401,USNC,DEALER
201401,USIL,GANG
201401,USFL,CRIMINAL
201401,USVA,CRIMINAL
201401,USKS,GANG
201401,USAZ,GANG
201401,USOH,BURGLAR
201401,USGA,CRIMINAL
201401,USUT,CRIMINAL
201401,USRI,SHOPLIFTER
201401,USSC,OUTLAW
201401,USAL,CONVICTS
201401,USMI,GANG
201401,USIN,OUTLAW
201401,USME,CRIMINAL
201401,USKS,CRIMINAL
201401,USCA,FELON
201401,USMI,CRIMINAL
201401,USMT,ORGANIZED CRIME
201401,USFL,PIRATE
201401,USNY,MOBSTER
201401,USME,CRIMINAL
201401,USMD,ORGANIZED CRIME
201401,USIN,CRIMINAL
201401,USDC,ASSAILANT
201401,USNV,TRAFFICKER
201401,USIL,DEALER
201401,USTN,CRIMINAL
201401,USME,CRIMINAL
201401,USOR,GANG
201401,USLA,FELON
201401,USMO,FELON
201401,USRI,CRIMINAL
201401,USTN,CRIMINAL
201401,USAZ,GANG
201401,USAL,CRIMINAL
201401,USWV,PEDOPHILE
201401,USMA,CRIMINAL
201401,USKS,CRIMINAL
201401,USOR,CRIMINAL
201401,USMT,CRIMINAL
201401,USNY,CRIMINAL
201401,USCA,GANG
201401,USMN,CRIMINAL
201401,USMI,CRIMINAL
201401,USCA,BROTHEL
201401,USCT,CRIMINAL
201401,USKS,GANG
201401,USTX,CRIMINAL
201401,USCA,GANGSTER
201401,USNC,CRIMINAL
201401,USNH,CRIMINAL
201401,USIL,CRIMINAL
201401,USCO,DEALER
201401,USGA,CRIMINAL
201401,USMI,CRIMINAL
201401,USNJ,MAFIA
201401,USFL,GANG
201401,USFL,CRIMINAL
201401,USMT,CRIMINAL
201401,USPA,CRIMINAL
201401,USFL,HUMAN TRAFFICKER
201401,USMD,CRIMINAL
201401,USTN,CRIMINAL
201401,USFL,ILLEGAL IMMIGRANT
201401,USNM,DEALER
201401,USIL,CRIMINAL
201401,USMO,FELON
201401,USNY,CRIMINAL
201401,USLA,DEALER
201401,USVA,CRIMINAL
201401,USNY,ROBBER
201401,USOR,CROOK
201401,USID,KILLERS
201401,USDC,CRIMINAL
201401,USCO,CRIMINAL
201401,USPA,CRIMINAL
201401,USTX,CRIMINAL
201401,USFL,CRIMINAL
201401,USPA,BURGLAR
201401,USOH,TRAFFICKER
201401,USOH,DEALER
201401,USCT,CRIMINAL
201401,USMI,ROBBER
201401,USLA,DEALER
201401,USDC,MAFIA
201401,USMT,DEALER
201401,USIA,DEALER
201401,USMI,ROBBER
201401,USFL,THIEVES
201401,USIL,DEALER
201401,USNM,CRIMINAL
201401,USTX,GANG
201401,USNY,CRIMINAL
201401,USFL,ILLEGAL IMMIGRANT
201401,USME,CRIMINAL
201401,USTX,FELON
201401,USSC,CRIMINAL
201401,USIN,CRIMINAL
201401,USKY,CRIMINAL
201401,USFL,DEALER
201401,USIA,RUNNER
201401,USTX,ROBBER
201401,USNY,CRIMINAL
201401,USNM,CULPRIT
201401,USNY,CRIMINAL
201401,USCT,CRIMINAL
201401,USME,CRIMINAL
201401,USDC,GANG
201401,USMI,DEALER
201401,USMI,CRIMINAL
201401,USCA,GANG
201401,USNY,THIEVES
201401,USDC,CARTEL
201401,USMD,CRIMINAL
201401,USCA,GANG
201401,USOH,CRIMINAL
201401,USCA,RUNNER
201401,USOH,CRIMINAL
201401,USMN,CRIMINAL
201401,USMI,CRIMINAL
201401,USMO,CRIMINAL
201401,USND,FELON
201401,USSC,DRUG DEALER
201401,USKY,GANG
201401,USLA,BURGLAR
